id,source,created_at,tweet,in_reply_to_screen_name,favorite_count,retweet_count,is_quote_status,media_count,url_count,symbol_count,hashtag_count,mention_count,mention_total_follower_count,mention_total_status_count,is_retweet,retweet_id,retweet_user_follower_count,retweet_user_friend_count,retweet_user_favorites_count,retweet_user_status_count,retweet_retweet_count,retweet_favorite_count,quote_id,quote_user_follower_count,quote_user_friend_count,quote_user_favorites_count,quote_user_status_count,quote_retweet_count,quote_favorite_count,quote_full_text,quote_media_count,quote_url_count,quote_symbol_count,quote_hashtag_count,quote_mention_count
1606411377647788041,Sprinklr,2022-12-23 22:08:12+00:00,"@Ms_P_Foster Hi Patricia, thanks for contacting us.  Sorry to hear about this.  You can use the link at https://t.co/eje2V9PBo0 to register an enquiry where this can be looked into.  Thank you, AY",Ms_P_Foster,1,0,False,0,1,0,0,1,1491,5491,False,,,,,,,,,,,,,,,,0,0,0,0,0
1606397013163122689,Sprinklr,2022-12-23 21:11:08+00:00,"@Zoe_m_kan 2/2 - Please check before you travel at https://t.co/DCSaEYU7ww. You can also use the TfL Go App. for real-time travel information including line, station and accessibility status and live bus arrivals. https://t.co/FpGmQc7zaP.  Thank you, AY",Zoe_m_kan,0,0,False,0,2,0,0,1,20,29,False,,,,,,,,,,,,,,,,0,0,0,0,0
1606396981529780244,Sprinklr,2022-12-23 21:11:00+00:00,"@Zoe_m_kan 1/2 - Hi Zoe, thanks for contacting us.  There is a train at 20:33 hours to South Wimbledon departing from Tottenham Court Road on the Northern line. https://t.co/dy4hPzp64T.",Zoe_m_kan,0,0,False,0,1,0,0,1,20,29,False,,,,,,,,,,,,,,,,0,0,0,0,0
1606393340295090177,Sprinklr,2022-12-23 20:56:32+00:00,"@36ReasonsSE5 Hi, thanks for getting in touch. I have passed your feedback on to our Buses Team and they will get this looked into. Thanks, SW.",36ReasonsSE5,0,0,False,0,0,0,0,1,1435,7248,False,,,,,,,,,,,,,,,,0,0,0,0,0
1606392339219587085,Sprinklr,2022-12-23 20:52:33+00:00,"@NPA_int Hi, thanks for getting in touch. There are severe delays on the Central line at the moment. There is a train just leaving White City going towards West Ruislip so it should be arriving shortly. Thanks, SW.",NPA_int,0,0,False,0,0,0,0,1,15,655,False,,,,,,,,,,,,,,,,0,0,0,0,0
1606391133373927443,Sprinklr,2022-12-23 20:47:46+00:00,"@GoldfinchLuke Hi Luke, thanks for getting back to us. The Elizabeth Line service between Paddington and Woolwich will fniish at 14:00 hours tomorrow. https://t.co/iJ3VPswQhd.
Thanks, SW.",GoldfinchLuke,0,0,False,0,1,0,0,1,109,796,False,,,,,,,,,,,,,,,,0,0,0,0,0
1606388915056873489,Sprinklr,2022-12-23 20:38:57+00:00,"@GoldfinchLuke Hi Luke, where are you leaving from?",GoldfinchLuke,0,0,False,0,0,0,0,1,109,796,False,,,,,,,,,,,,,,,,0,0,0,0,0
1606386762242265110,Sprinklr,2022-12-23 20:30:23+00:00,"@jacky_preez Hi there. Thanks for bringing this to our attention. I'll feed it back to the garage. If you can provide full details here: https://t.co/eje2V9PBo0 with our Bus Team, they will investigate. Thanks ^DD",jacky_preez,0,0,False,0,1,0,0,1,2,6,False,,,,,,,,,,,,,,,,0,0,0,0,0
1606386663931973656,Sprinklr,2022-12-23 20:30:00+00:00,"We wish you a Merry Christmas x

From all of us including the contact centre and social media team",,191,9,False,0,0,0,0,0,0,0,False,,,,,,,,,,,,,,,,0,0,0,0,0
1606385446845616135,Sprinklr,2022-12-23 20:25:10+00:00,"@mrmr1993 Hi Matthew, thanks for letting us know about this. I have reported this on our Streets Fault Management system under reference number FMS4056041. Our Signalling Team will be out to deal with this as soon possible. Have a good Christmas and a Happy New Year, SW. 🎄 🎅",mrmr1993,0,0,False,0,0,0,0,1,55,1684,False,,,,,,,,,,,,,,,,0,0,0,0,0
1606374964860489737,Sprinklr,2022-12-23 19:43:31+00:00,"@ChiLuong Hi Chi, thanks for getting in touch. The first Elizabeth Line train from Shenfield to Liverpool Street is at 05:33 hours. https://t.co/okvxl6LC0o. Please can check before you travel at https://t.co/DCSaEYU7ww or use the TfL Go App. https://t.co/FpGmQc7zaP. Thanks, SW.",ChiLuong,0,0,False,0,3,0,0,1,277,6412,False,,,,,,,,,,,,,,,,0,0,0,0,0
1606366764509560862,Sprinklr,2022-12-23 19:10:56+00:00,"@justemilygrace Hi Emily, thanks for getting back to us. The service between Waterloo and Ascot is operated by South Western Railway. You can contact them on their Twitter feed at @SW_Help. Thanks, SW.",justemilygrace,0,0,False,0,0,0,0,2,424177,643553,False,,,,,,,,,,,,,,,,0,0,0,0,0
1606361677800275982,Sprinklr,2022-12-23 18:50:43+00:00,@justemilygrace HI. I'm sorry to hear of about the lost toy. Please log full details here: https://t.co/qeSkuNQUZo with our Lost Property office. We'll get in touch if someone hands it in. I hope it gets found. Best wishes ^DD,justemilygrace,0,0,False,0,1,0,0,1,170,1604,False,,,,,,,,,,,,,,,,0,0,0,0,0
1606355285131640834,Sprinklr,2022-12-23 18:25:19+00:00,"@_RubyLake Hi Ruby, thanks for getting in touch and sorry to hear that you need to make a complaint. You can send this to Customerservices@tfl.gov.uk. Thanks, SW.",_RubyLake,0,0,False,0,0,0,0,1,153,114,False,,,,,,,,,,,,,,,,0,0,0,0,0
1606354717575086081,Sprinklr,2022-12-23 18:23:03+00:00,"@sarahlkh18 Hi Sarah, sorry for the error. The last train on 24th is at 23:52 hours. https://t.co/Jsw8hz9KGi",sarahlkh18,0,0,False,0,1,0,0,1,60,9285,False,,,,,,,,,,,,,,,,0,0,0,0,0
1606354045991526401,Sprinklr,2022-12-23 18:20:23+00:00,"@sarahlkh18 Hi Sarah, thanks for getting back to. The last Metropolitan line train from Baker Street to Watford on 26 December is at 23:42 hours. https://t.co/Ns4PMBbVk0
Have a good Christmas and a Happy New Year, SW. 🎄 🎅",sarahlkh18,0,0,False,0,1,0,0,1,60,9285,False,,,,,,,,,,,,,,,,0,0,0,0,0
1606349056296603648,Sprinklr,2022-12-23 18:00:34+00:00,"@marsh_rj 2/2 - Elizabeth Line trains between Paddington and Heathrow/Reading. You can check before you travel at https://t.co/DCSaEYU7ww or use the TfL Go App. https://t.co/FpGmQc7zaP.
Have a good Christmas and a very Happy New Year, SW. 🎅 🎄",marsh_rj,0,0,False,0,2,0,0,1,264,7910,False,,,,,,,,,,,,,,,,0,0,0,0,0
1606348640905302028,Sprinklr,2022-12-23 17:58:55+00:00,"@marsh_rj 1/2 - Hi Robert, thanks for getting in touch. There will be no service on the Elizabeth Line between Abbey Wood-Paddington and Whitechapel-Shenfield. Rail Replacement buses will operate between Stratford and Shenfield. Due to the National Rail strike action there will be no",marsh_rj,0,0,False,0,0,0,0,1,264,7910,False,,,,,,,,,,,,,,,,0,0,0,0,0
1606344118401208321,Sprinklr,2022-12-23 17:40:56+00:00,"@MuradQureshiLDN Hi Murad, just to keep you updated - I have now reported this on the TfL Streets Fault Management system under reference number FMS4055828. As this area is on the TfL road network (red route) our Highways Team will be out to get this dealt wiht. Thanks, SW.",MuradQureshiLDN,0,0,False,0,0,0,0,1,5487,50320,False,,,,,,,,,,,,,,,,0,0,0,0,0
1606339924264878081,Sprinklr,2022-12-23 17:24:16+00:00,"@MuradQureshiLDN Hi Murad, thanks for getting in touch and for bringing this to our attention. I have passed your feedback on to the Edgware Road station Area Manager to make them aware, so they can get this dealt with as soon as possible. Have a good Christmas and a Happy New Year, SW. 🎄 🎅",MuradQureshiLDN,0,0,False,0,0,0,0,1,5487,50320,False,,,,,,,,,,,,,,,,0,0,0,0,0
1606338164951461889,Sprinklr,2022-12-23 17:17:17+00:00,"@gyllzd Hi there. The Elizabeth Line finishes at 14:00 tomorrow. Thanks ^DD

Status Page: https://t.co/InRdkhKmEw

Festive Period Travel: https://t.co/NmAEZja8Fi",gyllzd,0,0,False,0,2,0,0,1,1846,7190,False,,,,,,,,,,,,,,,,0,0,0,0,0
1606334874507509760,Sprinklr,2022-12-23 17:04:12+00:00,@299792458online Hi there. Thanks for getting in touch. Please use a web form: https://t.co/ZpM4GOGdBV from our Help &amp; Contact page. Thanks ^DD,299792458online,1,0,False,0,1,0,0,1,0,8,False,,,,,,,,,,,,,,,,0,0,0,0,0
1606333491129602049,Sprinklr,2022-12-23 16:58:43+00:00,"@marceljonmoss Hi Marcel, thanks for getting back to us. I have passed your feedback on to the Central Line Controller, so they can get this looked into. I hope you are at your destination and safe now. Have a good Christmas and a Happy New Year, SW. 🎄 🎅",marceljonmoss,0,0,False,0,0,0,0,1,163,7458,False,,,,,,,,,,,,,,,,0,0,0,0,0
