id,source,created_at,tweet,in_reply_to_screen_name,favorite_count,retweet_count,is_quote_status,media_count,url_count,symbol_count,hashtag_count,mention_count,mention_total_follower_count,mention_total_status_count,is_retweet,retweet_id,retweet_user_follower_count,retweet_user_friend_count,retweet_user_favorites_count,retweet_user_status_count,retweet_retweet_count,retweet_favorite_count,quote_id,quote_user_follower_count,quote_user_friend_count,quote_user_favorites_count,quote_user_status_count,quote_retweet_count,quote_favorite_count,quote_full_text,quote_media_count,quote_url_count,quote_symbol_count,quote_hashtag_count,quote_mention_count
1606410599289589760,SocialFlow,2022-12-23 22:05:07+00:00,"The Feast of the Seven Fishes, or 'Festa dei Sette Pesci,' is a delectable blend of the sacred and secular, the old world and the new.
https://t.co/U2jlMj5sY3",,11,4,False,0,1,0,0,0,0,0,False,,,,,,,,,,,,,,,,0,0,0,0,0
1606405492221386765,SocialFlow,2022-12-23 21:44:49+00:00,"Few things are worse than snacking on a wasp and discovering they have the ability to defend themselves with genital spikes.
https://t.co/EiFdrjP1kO",,8,4,False,0,1,0,0,0,0,0,False,,,,,,,,,,,,,,,,0,0,0,0,0
1606399173959589901,SocialFlow,2022-12-23 21:19:43+00:00,"Do you live in a 'Peaky Blinders' or 'Dahmer' state?
https://t.co/LMlSZyLLKF",,5,2,False,0,1,0,0,0,0,0,False,,,,,,,,,,,,,,,,0,0,0,0,0
1606390647740633096,SocialFlow,2022-12-23 20:45:50+00:00,The modern meaning of ‘under the weather’ involves feeling physically sick. But it wasn’t always so. https://t.co/2BTcuYBGEP,,6,2,False,0,1,0,0,0,0,0,False,,,,,,,,,,,,,,,,0,0,0,0,0
1606370535683784724,SocialFlow,2022-12-23 19:25:55+00:00,"The history of literature shows that sometimes, even the greatest authors aren’t completely immune to outward criticism ... or the impulse to keep polishing. https://t.co/bxUAZ8lKxo",,4,0,False,0,1,0,0,0,0,0,False,,,,,,,,,,,,,,,,0,0,0,0,0
1606336419814903815,SocialFlow,2022-12-23 17:10:21+00:00,Imagine endless avocados and pineapple. https://t.co/YRwE70OcHq,,16,4,False,0,1,0,0,0,0,0,False,,,,,,,,,,,,,,,,0,0,0,0,0
1606284845856038918,SocialFlow,2022-12-23 13:45:25+00:00,These books won't keep you up all night—and that's a good thing. https://t.co/LBPB9AJXsI,,14,0,False,0,1,0,0,0,0,0,False,,,,,,,,,,,,,,,,0,0,0,0,0
1606254209485209603,SocialFlow,2022-12-23 11:43:40+00:00,'A Christmas Dream' aired in 1984 and sees Mr. T as a sidewalk Santa who teaches Emmanuel Lewis a little something about the kid's 'bad attitude.' https://t.co/QhSicSdPf5,,18,0,False,0,1,0,0,0,0,0,False,,,,,,,,,,,,,,,,0,0,0,0,0
1606217139974807553,SocialFlow,2022-12-23 09:16:22+00:00,Is there beaver butt in your vanilla ice cream? https://t.co/InxXs5CC7G,,12,3,False,0,1,0,0,0,0,0,False,,,,,,,,,,,,,,,,0,0,0,0,0
1606195752711192582,SocialFlow,2022-12-23 07:51:23+00:00,"You may think you're being sneaky by ordering wine this way, but restaurants are well aware of this trick. https://t.co/IO73JQGIO2",,9,0,False,0,1,0,0,0,0,0,False,,,,,,,,,,,,,,,,0,0,0,0,0
1606186733808369664,SocialFlow,2022-12-23 07:15:33+00:00,That pen? Probably fine. The marble fireplace built into the wall? You're pushing it. https://t.co/1SOgonGdyA,,7,1,False,0,1,0,0,0,0,0,False,,,,,,,,,,,,,,,,0,0,0,0,0
1606181235289620480,SocialFlow,2022-12-23 06:53:42+00:00,"Their stories captivated the public, historians, and journalists alike—leading to some surprising theories about what happened. https://t.co/KdXIiqSh5H",,13,1,False,0,1,0,0,0,0,0,False,,,,,,,,,,,,,,,,0,0,0,0,0
1606175760850583552,SocialFlow,2022-12-23 06:31:57+00:00,"After just one episode, Jackie Gleason was so ashamed of 'You're in the Picture' that he spent the entire second episode apologizing to viewers for it. https://t.co/ufKRBN1nk8",,14,1,False,0,1,0,0,0,0,0,False,,,,,,,,,,,,,,,,0,0,0,0,0
1606169815672037376,SocialFlow,2022-12-23 06:08:19+00:00,"For a short window in the 1960s, aluminum Christmas trees gleamed in living rooms nationwide ... then Charlie Brown came along and ruined it all. https://t.co/QT6FztpZyW",,25,7,False,0,1,0,0,0,0,0,False,,,,,,,,,,,,,,,,0,0,0,0,0
1606164373361381378,SocialFlow,2022-12-23 05:46:42+00:00,"There’s an easy way to ensure your cookies keep their soft, chewy consistency for days. https://t.co/fdUwIk9ZEu",,19,6,False,0,1,0,0,0,0,0,False,,,,,,,,,,,,,,,,0,0,0,0,0
